gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customer_num,customer_code
Male,0,1,1,41,1,0,DSL,1,1,1,0,0,0,One year,1,Bank transfer (automatic),60.2999992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9720,JJJOR
Female,0,0,1,43,1,0,DSL,1,1,0,0,0,1,Month-to-month,1,Electronic check,63.9500007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8100,HZZLJ
Male,1,1,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,74.3000030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8775,ERLNB
Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.5999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8309,IEYJD
Female,0,1,1,26,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.8000030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,9172,JITSM
Male,0,0,0,22,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.3499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,6298,QDFNH
Male,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),90.5500030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7398,HPYZQ
Male,0,0,0,7,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,0,Mailed check,19.4500007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3546,GHEAE
Female,1,0,0,28,1,1,DSL,0,1,1,1,0,0,Month-to-month,0,Bank transfer (automatic),64.4499969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7361,YPXFS
Male,1,0,0,16,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.6500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6557,BZXLQ
Male,0,0,0,7,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,One year,0,Mailed check,19.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2550,QHZGP
Female,0,0,0,69,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7519,JTWQH
Female,0,0,1,1,0,NULL,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.7000007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2538,OIMXF
Male,0,0,0,3,1,0,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,77.4000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8543,MSDMF
Male,1,0,0,21,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),96.8000030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,9961,JBNMK
Female,0,1,0,69,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),85.4000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1170,SASML
Female,0,1,0,71,0,NULL,DSL,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),47.5999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4872,JCVCA
Female,0,1,1,69,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,0,Mailed check,19.3999996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5346,BZCHP
Female,0,0,0,48,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.849998474121,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2038,LLMLM
Male,0,1,0,47,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),83.3499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,6173,ITPWD
Female,0,0,0,2,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.4000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,9734,UYXQI
Male,0,0,0,45,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Credit card (automatic),108.449996948242,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1216,BGTSP
Male,0,0,0,51,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),81,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4138,NAXED
Female,0,1,0,22,1,1,DSL,1,0,0,1,1,1,Month-to-month,1,Electronic check,79.1999969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,2189,UXTKY
Male,0,0,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.6500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,744,BIKKF
Male,0,1,1,37,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,92.9499969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7483,IQWIB
Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,90.3499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5248,KWLAR
Male,0,1,1,7,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,48.7000007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,4958,GZWIY
Female,0,0,0,66,1,1,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,1,Credit card (automatic),25.1499996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7996,MHXLW
Male,0,1,1,51,1,0,DSL,1,0,0,1,1,1,One year,1,Bank transfer (automatic),76.4000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7833,PKIHD
Female,0,1,1,30,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,One year,0,Bank transfer (automatic),19.5499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7061,OVMIM
Female,0,0,0,34,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,85.3499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5153,RTHKF
Male,0,1,1,64,1,1,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,1,Mailed check,24.7999992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1852,QSWCD
Male,1,1,0,65,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),103.150001525879,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4832,VRBMR
Male,0,0,0,47,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Mailed check,100.75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9079,LWTFD
Female,0,0,0,1,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,95.5999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,6356,ELRKD
Female,0,0,0,49,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),59.75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,8624,GIOUT
Female,0,1,1,67,1,1,Fiber optic,0,1,0,1,1,0,Two year,0,Credit card (automatic),94.0999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3392,EHMNK
Male,0,0,1,39,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,One year,0,Bank transfer (automatic),19.3500003814697,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5986,WWXDV
Male,0,0,0,14,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Mailed check,19.8999996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3061,BCKYI
Female,1,0,0,43,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),108.150001525879,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,6179,GJPSO
Male,1,0,0,56,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.050003051758,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7901,TBKJX
Female,0,0,0,14,1,0,DSL,0,0,0,1,0,1,One year,0,Credit card (automatic),59.0999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7228,PAQPD
Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,71.3499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,3177,LASXD
Male,0,1,1,16,1,0,DSL,1,1,0,0,0,0,One year,1,Mailed check,55.8499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7746,QYVCO
Male,0,1,1,70,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,106.050003051758,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5804,HYIEZ
Male,1,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),84.0999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9919,FZDED
